stage,duplicate_type,document_id,class_index,category,title,description,duplicate_key
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-002257,2,sports,NL Wrap: Walker Grand Slam Helps Cards Beat Reds Again,NEW YORK (Reuters) - Larry Walker hit a grand slam home run to key a six-run eighth inning as the Cardinals stayed hot with a 7-2 win over the Cincinnati Reds in St Louis on Tuesday.,nl wrap: walker grand slam helps cards beat reds again || new york (reuters) - larry walker hit a grand slam home run to key a six-run eighth inning as the cardinals stayed hot with a 7-2 win over the cincinnati reds in st louis on tuesday.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-002271,2,sports,NL Wrap: Walker Grand Slam Helps Cards Beat Reds Again,NEW YORK (Reuters) - Larry Walker hit a grand slam home run to key a six-run eighth inning as the Cardinals stayed hot with a 7-2 win over the Cincinnati Reds in St Louis on Tuesday.,nl wrap: walker grand slam helps cards beat reds again || new york (reuters) - larry walker hit a grand slam home run to key a six-run eighth inning as the cardinals stayed hot with a 7-2 win over the cincinnati reds in st louis on tuesday.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-004527,3,business,Nortel Will Cut Workforce by 10 Percent,"TORONTO, Aug. 19 -- Nortel Networks Corp. said Thursday it will slash its workforce by 3,500, or 10 percent, as it struggles to recover from an accounting scandal that toppled three top executives and led to a criminal investigation and lawsuits.","nortel will cut workforce by 10 percent || toronto, aug. 19 -- nortel networks corp. said thursday it will slash its workforce by 3,500, or 10 percent, as it struggles to recover from an accounting scandal that toppled three top executives and led to a criminal investigation and lawsuits."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-006077,3,business,Nortel Will Cut Workforce by 10 Percent,"TORONTO, Aug. 19 -- Nortel Networks Corp. said Thursday it will slash its workforce by 3,500, or 10 percent, as it struggles to recover from an accounting scandal that toppled three top executives and led to a criminal investigation and lawsuits.","nortel will cut workforce by 10 percent || toronto, aug. 19 -- nortel networks corp. said thursday it will slash its workforce by 3,500, or 10 percent, as it struggles to recover from an accounting scandal that toppled three top executives and led to a criminal investigation and lawsuits."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-024682,2,sports,Notre Dame Upsets No. 8 Michigan,"SOUTH BEND, Indiana (Sports Network) - True freshman Darius Walker ran for 115 yards and a pair of fourth-quarter touchdowns, leading Notre Dame to a 28-20 victory over eighth-ranked Michigan at Notre Dame Stadium.","notre dame upsets no. 8 michigan || south bend, indiana (sports network) - true freshman darius walker ran for 115 yards and a pair of fourth-quarter touchdowns, leading notre dame to a 28-20 victory over eighth-ranked michigan at notre dame stadium."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-024716,2,sports,Notre Dame Upsets No. 8 Michigan,"SOUTH BEND, Indiana (Sports Network) - True freshman Darius Walker ran for 115 yards and a pair of fourth-quarter touchdowns, leading Notre Dame to a 28-20 victory over eighth-ranked Michigan at Notre Dame Stadium.","notre dame upsets no. 8 michigan || south bend, indiana (sports network) - true freshman darius walker ran for 115 yards and a pair of fourth-quarter touchdowns, leading notre dame to a 28-20 victory over eighth-ranked michigan at notre dame stadium."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-043824,1,world,Official: MLB to Move Expos to Washington,"WASHINGTON - Richard Nixon was president and man was still making trips to the moon the last time the word ""Washington"" appeared in the major league baseball standings. On Opening Day, April 4, 2005, look for the nation's capital to return...","official: mlb to move expos to washington || washington - richard nixon was president and man was still making trips to the moon the last time the word ""washington"" appeared in the major league baseball standings. on opening day, april 4, 2005, look for the nation's capital to return..."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-043896,1,world,Official: MLB to Move Expos to Washington,"WASHINGTON - Richard Nixon was president and man was still making trips to the moon the last time the word ""Washington"" appeared in the major league baseball standings. On Opening Day, April 4, 2005, look for the nation's capital to return...","official: mlb to move expos to washington || washington - richard nixon was president and man was still making trips to the moon the last time the word ""washington"" appeared in the major league baseball standings. on opening day, april 4, 2005, look for the nation's capital to return..."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-069880,2,sports,Ohio State Routs Indiana,"COLUMBUS, Ohio (Sports Network) - Troy Smith threw for 161 yards and two touchdowns, leading the Ohio State Buckeyes to a commanding 30-7 victory over the Indiana Hoosiers in Big Ten action from Ohio Stadium.","ohio state routs indiana || columbus, ohio (sports network) - troy smith threw for 161 yards and two touchdowns, leading the ohio state buckeyes to a commanding 30-7 victory over the indiana hoosiers in big ten action from ohio stadium."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-069906,2,sports,Ohio State Routs Indiana,"COLUMBUS, Ohio (Sports Network) - Troy Smith threw for 161 yards and two touchdowns, leading the Ohio State Buckeyes to a commanding 30-7 victory over the Indiana Hoosiers in Big Ten action from Ohio Stadium.","ohio state routs indiana || columbus, ohio (sports network) - troy smith threw for 161 yards and two touchdowns, leading the ohio state buckeyes to a commanding 30-7 victory over the indiana hoosiers in big ten action from ohio stadium."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-003930,3,business,Oil Sets Record as New Violence Flares in Iraq,"LONDON (Reuters) - Oil prices struck a fresh record on Thursday, spurred higher by renewed violence in Iraq and fresh evidence that strong demand growth in China and India has not been slowed yet by higher energy costs.","oil sets record as new violence flares in iraq || london (reuters) - oil prices struck a fresh record on thursday, spurred higher by renewed violence in iraq and fresh evidence that strong demand growth in china and india has not been slowed yet by higher energy costs."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-003950,3,business,Oil Sets Record as New Violence Flares in Iraq,"LONDON (Reuters) - Oil prices struck a fresh record on Thursday, spurred higher by renewed violence in Iraq and fresh evidence that strong demand growth in China and India has not been slowed yet by higher energy costs.","oil sets record as new violence flares in iraq || london (reuters) - oil prices struck a fresh record on thursday, spurred higher by renewed violence in iraq and fresh evidence that strong demand growth in china and india has not been slowed yet by higher energy costs."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-004879,4,sci_tech,Oracle moves to monthly patching schedule,"Weeks after coming under criticism for sitting on patches for multiple holes in its database software, Oracle Corp. has announced that it is moving to a monthly patch release schedule.","oracle moves to monthly patching schedule || weeks after coming under criticism for sitting on patches for multiple holes in its database software, oracle corp. has announced that it is moving to a monthly patch release schedule."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-004914,4,sci_tech,Oracle moves to monthly patching schedule,"Weeks after coming under criticism for sitting on patches for multiple holes in its database software, Oracle Corp. has announced that it is moving to a monthly patch release schedule.","oracle moves to monthly patching schedule || weeks after coming under criticism for sitting on patches for multiple holes in its database software, oracle corp. has announced that it is moving to a monthly patch release schedule."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-002536,4,sci_tech,Pakistan Mobile Phone Firms Vie for Pent-Up Demand,"ISLAMABAD (Reuters) - Tens of thousands of Pakistanis endured hours of stifling heat this week to accept an offer of free mobile phone connections, a sign of the pent-up demand in a country where cell phone usage has remained low.","pakistan mobile phone firms vie for pent-up demand || islamabad (reuters) - tens of thousands of pakistanis endured hours of stifling heat this week to accept an offer of free mobile phone connections, a sign of the pent-up demand in a country where cell phone usage has remained low."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-003387,4,sci_tech,Pakistan Mobile Phone Firms Vie for Pent-Up Demand,"ISLAMABAD (Reuters) - Tens of thousands of Pakistanis endured hours of stifling heat this week to accept an offer of free mobile phone connections, a sign of the pent-up demand in a country where cell phone usage has remained low.","pakistan mobile phone firms vie for pent-up demand || islamabad (reuters) - tens of thousands of pakistanis endured hours of stifling heat this week to accept an offer of free mobile phone connections, a sign of the pent-up demand in a country where cell phone usage has remained low."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-004988,1,world,Peres demands early Israeli elections,"Israel #39;s opposition leader, Shimon Peres, today called for early elections that would effectively rule his party out of joining a coalition to prop up the prime minister, Ariel Sharon.","peres demands early israeli elections || israel #39;s opposition leader, shimon peres, today called for early elections that would effectively rule his party out of joining a coalition to prop up the prime minister, ariel sharon."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-006405,1,world,Peres demands early Israeli elections,"Israel #39;s opposition leader, Shimon Peres, today called for early elections that would effectively rule his party out of joining a coalition to prop up the prime minister, Ariel Sharon.","peres demands early israeli elections || israel #39;s opposition leader, shimon peres, today called for early elections that would effectively rule his party out of joining a coalition to prop up the prime minister, ariel sharon."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-000534,1,world,"Phelps, Thorpe Advance in 200 Freestyle","ATHENS, Greece - Michael Phelps took care of qualifying for the Olympic 200-meter freestyle semifinals Sunday, and then found out he had been added to the American team for the evening's 400 freestyle relay final. Phelps' rivals Ian Thorpe and Pieter van den Hoogenband and teammate Klete Keller were faster than the teenager in the 200 free preliminaries...","phelps, thorpe advance in 200 freestyle || athens, greece - michael phelps took care of qualifying for the olympic 200-meter freestyle semifinals sunday, and then found out he had been added to the american team for the evening's 400 freestyle relay final. phelps' rivals ian thorpe and pieter van den hoogenband and teammate klete keller were faster than the teenager in the 200 free preliminaries..."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-000538,1,world,"Phelps, Thorpe Advance in 200 Freestyle","ATHENS, Greece - Michael Phelps took care of qualifying for the Olympic 200-meter freestyle semifinals Sunday, and then found out he had been added to the American team for the evening's 400 freestyle relay final. Phelps' rivals Ian Thorpe and Pieter van den Hoogenband and teammate Klete Keller were faster than the teenager in the 200 free preliminaries...","phelps, thorpe advance in 200 freestyle || athens, greece - michael phelps took care of qualifying for the olympic 200-meter freestyle semifinals sunday, and then found out he had been added to the american team for the evening's 400 freestyle relay final. phelps' rivals ian thorpe and pieter van den hoogenband and teammate klete keller were faster than the teenager in the 200 free preliminaries..."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-074863,4,sci_tech,Photo: XM's portable satellite radio,XM Satellite Radio Holdings introduced a handheld portable version of its satellite radio.,photo: xm's portable satellite radio || xm satellite radio holdings introduced a handheld portable version of its satellite radio.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-114941,4,sci_tech,Photo: XM's portable satellite radio,XM Satellite Radio Holdings introduced a handheld portable version of its satellite radio.,photo: xm's portable satellite radio || xm satellite radio holdings introduced a handheld portable version of its satellite radio.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-073176,4,sci_tech,PluggedIn: The OQO Is Not Just Another Handheld Device,"SAN FRANCISCO (Reuters) - A full-fledged Windows XP computer that's a fraction of the size of a laptop seems like the answer to the digerati's prayers, but the praise greeting the OQO Model 01 has been decidedly muted.","pluggedin: the oqo is not just another handheld device || san francisco (reuters) - a full-fledged windows xp computer that's a fraction of the size of a laptop seems like the answer to the digerati's prayers, but the praise greeting the oqo model 01 has been decidedly muted."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-073601,4,sci_tech,PluggedIn: the OQO Is Not Just Another Handheld Device,"SAN FRANCISCO (Reuters) - A full-fledged Windows XP computer that's a fraction of the size of a laptop seems like the answer to the digerati's prayers, but the praise greeting the OQO Model 01 has been decidedly muted.","pluggedin: the oqo is not just another handheld device || san francisco (reuters) - a full-fledged windows xp computer that's a fraction of the size of a laptop seems like the answer to the digerati's prayers, but the praise greeting the oqo model 01 has been decidedly muted."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-032101,2,sports,"Pouring It On, Yanks Cool Off Sox","With the offense rumbling and Jon Lieber in command, the Yankees walloped Boston at misty, wind-whipped Yankee Stadium.","pouring it on, yanks cool off sox || with the offense rumbling and jon lieber in command, the yankees walloped boston at misty, wind-whipped yankee stadium."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-032213,2,sports,"Pouring It on, Yanks Cool Off Sox","With the offense rumbling and Jon Lieber in command, the Yankees walloped Boston at misty, wind-whipped Yankee Stadium.","pouring it on, yanks cool off sox || with the offense rumbling and jon lieber in command, the yankees walloped boston at misty, wind-whipped yankee stadium."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-101030,4,sci_tech,PRODUCT REVIEW: MSN's WebTV Grows Up (AP),"AP - During the dot-com boom, people who didn't want to miss out on the Web and e-mail craze but didn't want to buy a real computer could get WebTV, which delivered the Internet through the warm, friendly glow of their TV sets.","product review: msn's webtv grows up (ap) || ap - during the dot-com boom, people who didn't want to miss out on the web and e-mail craze but didn't want to buy a real computer could get webtv, which delivered the internet through the warm, friendly glow of their tv sets."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-103593,4,sci_tech,Product Review: MSN's WebTV Grows Up (AP),"AP - During the dot-com boom, people who didn't want to miss out on the Web and e-mail craze but didn't want to buy a real computer could get WebTV, which delivered the Internet through the warm, friendly glow of their TV sets.","product review: msn's webtv grows up (ap) || ap - during the dot-com boom, people who didn't want to miss out on the web and e-mail craze but didn't want to buy a real computer could get webtv, which delivered the internet through the warm, friendly glow of their tv sets."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-031344,2,sports,Rangers Reliever Francisco Suspended for Season,NEW YORK (Sports Network) - Texas Rangers relief pitcher Frank Francisco was suspended for the rest of the 2004 season Friday by Major League Baseball after tossing a chair into the stands and hitting two fans in the head earlier this week.,rangers reliever francisco suspended for season || new york (sports network) - texas rangers relief pitcher frank francisco was suspended for the rest of the 2004 season friday by major league baseball after tossing a chair into the stands and hitting two fans in the head earlier this week.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-031358,2,sports,Rangers Reliever Francisco Suspended for Season,NEW YORK (Sports Network) - Texas Rangers relief pitcher Frank Francisco was suspended for the rest of the 2004 season Friday by Major League Baseball after tossing a chair into the stands and hitting two fans in the head earlier this week.,rangers reliever francisco suspended for season || new york (sports network) - texas rangers relief pitcher frank francisco was suspended for the rest of the 2004 season friday by major league baseball after tossing a chair into the stands and hitting two fans in the head earlier this week.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-005029,4,sci_tech,RealNetworks Doesn #39;t Rock,"NEW YORK - It #39;s never a smart move to pick a public fight with Apple Computer, and it #39;s doubly unwise if that fight involves the iPod in some way.","realnetworks doesn #39;t rock || new york - it #39;s never a smart move to pick a public fight with apple computer, and it #39;s doubly unwise if that fight involves the ipod in some way."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-006110,4,sci_tech,RealNetworks Doesn #39;t Rock,"NEW YORK - It #39;s never a smart move to pick a public fight with Apple Computer, and it #39;s doubly unwise if that fight involves the iPod in some way.","realnetworks doesn #39;t rock || new york - it #39;s never a smart move to pick a public fight with apple computer, and it #39;s doubly unwise if that fight involves the ipod in some way."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-089591,3,business,"Registers ring, stores are listening","Consumers shrugged off rising energy costs and kept spending in October, boosting retail sales and supporting forecasts of a solid holiday season ahead for retailers.","registers ring, stores are listening || consumers shrugged off rising energy costs and kept spending in october, boosting retail sales and supporting forecasts of a solid holiday season ahead for retailers."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-089616,3,business,"Registers ring, stores are listening","Consumers shrugged off rising energy costs and kept spending in October, boosting retail sales and supporting forecasts of a solid holiday season ahead for retailers.","registers ring, stores are listening || consumers shrugged off rising energy costs and kept spending in october, boosting retail sales and supporting forecasts of a solid holiday season ahead for retailers."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-062806,2,sports,Relentless Els Seals Record Sixth Match Play Title,"VIRGINIA WATER, England (Reuters) - Ernie Els beat Lee Westwood 2 1 in a gripping final at Wentworth Sunday to win a record sixth World Match Play Championship and claim the biggest first prize in golf.","relentless els seals record sixth match play title || virginia water, england (reuters) - ernie els beat lee westwood 2 1 in a gripping final at wentworth sunday to win a record sixth world match play championship and claim the biggest first prize in golf."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-062903,2,sports,Relentless Els Seals Record Sixth Match Play Title,"VIRGINIA WATER, England (Reuters) - Ernie Els beat Lee Westwood 2 1 in a gripping final at Wentworth Sunday to win a record sixth World Match Play Championship and claim the biggest first Prize in golf.","relentless els seals record sixth match play title || virginia water, england (reuters) - ernie els beat lee westwood 2 1 in a gripping final at wentworth sunday to win a record sixth world match play championship and claim the biggest first prize in golf."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-102666,4,sci_tech,Researchers Develop 3-D Phone Technology,"TOKYO - It #39;s an idea that was popularized by Princess Leia #39;s plea for help in Star Wars: sending a 3-D hologram. Now, two Japanese scientists have developed technology they hope will one day turn the humble","researchers develop 3-d phone technology || tokyo - it #39;s an idea that was popularized by princess leia #39;s plea for help in star wars: sending a 3-d hologram. now, two japanese scientists have developed technology they hope will one day turn the humble"
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-102804,4,sci_tech,Researchers develop 3-D phone technology,"TOKYO - It #39;s an idea that was popularized by Princess Leia #39;s plea for help in Star Wars: sending a 3-D hologram. Now, two Japanese scientists have developed technology they hope will one day turn the humble","researchers develop 3-d phone technology || tokyo - it #39;s an idea that was popularized by princess leia #39;s plea for help in star wars: sending a 3-d hologram. now, two japanese scientists have developed technology they hope will one day turn the humble"
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-034920,4,sci_tech,Revamped eMusic Targets Indie Market (AP),"AP - Nearly a year since it was sold by Vivendi Universal to private investors, online retailer eMusic has undergone a facelift that includes a panel of music critics to help users comb its trove of independent music.","revamped emusic targets indie market (ap) || ap - nearly a year since it was sold by vivendi universal to private investors, online retailer emusic has undergone a facelift that includes a panel of music critics to help users comb its trove of independent music."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-035165,4,sci_tech,Revamped EMusic Targets Indie Market (AP),"AP - Nearly a year since it was sold by Vivendi Universal to private investors, online retailer eMusic has undergone a facelift that includes a panel of music critics to help users comb its trove of independent music.","revamped emusic targets indie market (ap) || ap - nearly a year since it was sold by vivendi universal to private investors, online retailer emusic has undergone a facelift that includes a panel of music critics to help users comb its trove of independent music."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-074966,4,sci_tech,Review: A Flat Panel That's Also Deep (AP),"AP - Three-dimensional movies at home, without the silly glasses, have been a science-fiction dream for at least as long as Dick Tracy's wristwatch cell phone and the household robot.","review: a flat panel that's also deep (ap) || ap - three-dimensional movies at home, without the silly glasses, have been a science-fiction dream for at least as long as dick tracy's wristwatch cell phone and the household robot."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-075197,4,sci_tech,Review: a Flat Panel That's Also Deep (AP),"AP - Three-dimensional movies at home, without the silly glasses, have been a science-fiction dream for at least as long as Dick Tracy's wristwatch cell phone and the household robot.","review: a flat panel that's also deep (ap) || ap - three-dimensional movies at home, without the silly glasses, have been a science-fiction dream for at least as long as dick tracy's wristwatch cell phone and the household robot."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-066754,4,sci_tech,REVIEW: Local PC Search Not Perfect (AP),"AP - If you want to find a needle of information in the seemingly endless haystack that is the Web, just punch a few words into your favorite Internet search engine. But if you want to pull up a file from your PC's hard drive, good luck.","review: local pc search not perfect (ap) || ap - if you want to find a needle of information in the seemingly endless haystack that is the web, just punch a few words into your favorite internet search engine. but if you want to pull up a file from your pc's hard drive, good luck."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-068709,4,sci_tech,Review: Local PC Search Not Perfect (AP),"AP - If you want to find a needle of information in the seemingly endless haystack that is the Web, just punch a few words into your favorite Internet search engine. But if you want to pull up a file from your PC's hard drive, good luck.","review: local pc search not perfect (ap) || ap - if you want to find a needle of information in the seemingly endless haystack that is the web, just punch a few words into your favorite internet search engine. but if you want to pull up a file from your pc's hard drive, good luck."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-023171,1,world,Ritter Family Files Wrongful Death Suit,"LOS ANGELES - The family of John Ritter has sued a Burbank hospital, accusing it of negligence in the death of the 54-year-old actor. Ritter's wife Amy Yasbeck and his four children, including actor Jason Ritter, filed the wrongful death suit in Los Angeles County Superior Court on Sept...","ritter family files wrongful death suit || los angeles - the family of john ritter has sued a burbank hospital, accusing it of negligence in the death of the 54-year-old actor. ritter's wife amy yasbeck and his four children, including actor jason ritter, filed the wrongful death suit in los angeles county superior court on sept..."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-023301,1,world,Ritter Family Files Wrongful Death Suit,"LOS ANGELES - The family of John Ritter has sued a Burbank hospital, accusing it of negligence in the death of the 54-year-old actor. Ritter's wife Amy Yasbeck and his four children, including actor Jason Ritter, filed the wrongful death suit in Los Angeles County Superior Court on Sept...","ritter family files wrongful death suit || los angeles - the family of john ritter has sued a burbank hospital, accusing it of negligence in the death of the 54-year-old actor. ritter's wife amy yasbeck and his four children, including actor jason ritter, filed the wrongful death suit in los angeles county superior court on sept..."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-001236,4,sci_tech,Rival Targets Apple's ITunes Customers (AP),"AP - For more than a year, Apple Computers Inc. enjoyed singular success selling songs exclusively to users of its iPod portable music player. Now, it's got rival RealNetworks Inc. trying to lure iTunes customers away.","rival targets apple's itunes customers (ap) || ap - for more than a year, apple computers inc. enjoyed singular success selling songs exclusively to users of its ipod portable music player. now, it's got rival realnetworks inc. trying to lure itunes customers away."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-002731,4,sci_tech,Rival Targets Apple's iTunes Customers (AP),"AP - For more than a year, Apple Computers Inc. enjoyed singular success selling songs exclusively to users of its iPod portable music player. Now, it's got rival RealNetworks Inc. trying to lure iTunes customers away.","rival targets apple's itunes customers (ap) || ap - for more than a year, apple computers inc. enjoyed singular success selling songs exclusively to users of its ipod portable music player. now, it's got rival realnetworks inc. trying to lure itunes customers away."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-045138,4,sci_tech,SanDisk Flashes New Memory Cards,"SanDisk this week announced a series of CF (CompactFlash) cards that double the read and write speeds of its fastest flash cards available today, as well as an 8GB version of its Ultra II CF Type 1 flash memory card.","sandisk flashes new memory cards || sandisk this week announced a series of cf (compactflash) cards that double the read and write speeds of its fastest flash cards available today, as well as an 8gb version of its ultra ii cf type 1 flash memory card."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-048231,4,sci_tech,SanDisk flashes new memory cards,"SanDisk this week announced a series of CF (CompactFlash) cards that double the read and write speeds of its fastest flash cards available today, as well as an 8GB version of its Ultra II CF Type 1 flash memory card.","sandisk flashes new memory cards || sandisk this week announced a series of cf (compactflash) cards that double the read and write speeds of its fastest flash cards available today, as well as an 8gb version of its ultra ii cf type 1 flash memory card."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-081335,4,sci_tech,Scientists Close in on Source of Cosmic Rays,An international team of astronomers believe they have solved a mystery that has been perplexing scientists for 100 years -- the origin of cosmic rays.,scientists close in on source of cosmic rays || an international team of astronomers believe they have solved a mystery that has been perplexing scientists for 100 years -- the origin of cosmic rays.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-081758,4,sci_tech,Scientists close in on source of cosmic rays,An international team of astronomers believe they have solved a mystery that has been perplexing scientists for 100 years -- the origin of cosmic rays.,scientists close in on source of cosmic rays || an international team of astronomers believe they have solved a mystery that has been perplexing scientists for 100 years -- the origin of cosmic rays.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-064195,4,sci_tech,Scientists: New planets may take longer,It may take much longer than scientists have thought for violent turbulence to turn grains of space dust into new planets. A NASA telescope recently discovered evidence that,scientists: new planets may take longer || it may take much longer than scientists have thought for violent turbulence to turn grains of space dust into new planets. a nasa telescope recently discovered evidence that
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-069883,4,sci_tech,Scientists: New Planets May Take Longer,It may take much longer than scientists have thought for violent turbulence to turn grains of space dust into new planets. A NASA telescope recently discovered evidence that,scientists: new planets may take longer || it may take much longer than scientists have thought for violent turbulence to turn grains of space dust into new planets. a nasa telescope recently discovered evidence that
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-001553,1,world,"Sharon Allows 1,000 More Settler Homes in West Bank","JERUSALEM (Reuters) - Prime Minister Ariel Sharon approved tenders to build 1,000 more Israeli settler homes in the occupied West Bank, plans that were shelved earlier to avoid discord with Washington, political sources said Tuesday.","sharon allows 1,000 more settler homes in west bank || jerusalem (reuters) - prime minister ariel sharon approved tenders to build 1,000 more israeli settler homes in the occupied west bank, plans that were shelved earlier to avoid discord with washington, political sources said tuesday."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-001569,1,world,"Sharon Allows 1,000 More Settler Homes in West Bank","JERUSALEM (Reuters) - Prime Minister Ariel Sharon approved tenders to build 1,000 more Israeli settler homes in the occupied West Bank, plans that were shelved earlier to avoid discord with Washington, political sources said Tuesday.","sharon allows 1,000 more settler homes in west bank || jerusalem (reuters) - prime minister ariel sharon approved tenders to build 1,000 more israeli settler homes in the occupied west bank, plans that were shelved earlier to avoid discord with washington, political sources said tuesday."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-014750,1,world,Sharon to Present Gaza Timetable to Mutinous Party,JERUSALEM (Reuters) - Israeli Prime Minister Ariel Sharon intends to present a timetable for withdrawal from Gaza to lawmakers from his Likud party Tuesday despite a mutiny in the right-wing bloc over the plan.,sharon to present gaza timetable to mutinous party || jerusalem (reuters) - israeli prime minister ariel sharon intends to present a timetable for withdrawal from gaza to lawmakers from his likud party tuesday despite a mutiny in the right-wing bloc over the plan.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-014805,1,world,Sharon to Present Gaza Timetable to Mutinous Party,JERUSALEM (Reuters) - Israeli Prime Minister Ariel Sharon intends to present a timetable for withdrawal from Gaza to lawmakers from his Likud Party Tuesday despite a mutiny in the right-wing bloc over the plan.,sharon to present gaza timetable to mutinous party || jerusalem (reuters) - israeli prime minister ariel sharon intends to present a timetable for withdrawal from gaza to lawmakers from his likud party tuesday despite a mutiny in the right-wing bloc over the plan.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-059912,4,sci_tech,Smaller Can Be Better (Except When It's Not),Stores are stocked with an abundance of featherweight gadgets. But some of these tiny gadgets raise a new question: how small is too small?,smaller can be better (except when it's not) || stores are stocked with an abundance of featherweight gadgets. but some of these tiny gadgets raise a new question: how small is too small?
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-060108,4,sci_tech,Smaller Can Be Better (Except When It's Not),Stores are stocked with an abundance of featherweight gadgets. But some of these tiny gadgets raise a new question: How small is too small?,smaller can be better (except when it's not) || stores are stocked with an abundance of featherweight gadgets. but some of these tiny gadgets raise a new question: how small is too small?
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-003809,4,sci_tech,"Sony Unveils New Flat TVs, Aims to Boost Share",TOKYO (Reuters) - Electronics conglomerate Sony Corp. unveiled eight new flat-screen televisions on Thursday in a product push it hopes will help it secure a leading 35 percent of the domestic market in the key month of December.,"sony unveils new flat tvs, aims to boost share || tokyo (reuters) - electronics conglomerate sony corp. unveiled eight new flat-screen televisions on thursday in a product push it hopes will help it secure a leading 35 percent of the domestic market in the key month of december."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-004217,4,sci_tech,"Sony Unveils New Flat TVs, Aims to Boost Share",TOKYO (Reuters) - Electronics conglomerate Sony Corp. unveiled eight new flat-screen televisions on Thursday in a product push it hopes will help it secure a leading 35 percent of the domestic market in the key month of December.,"sony unveils new flat tvs, aims to boost share || tokyo (reuters) - electronics conglomerate sony corp. unveiled eight new flat-screen televisions on thursday in a product push it hopes will help it secure a leading 35 percent of the domestic market in the key month of december."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-079472,4,sci_tech,Study: FireFox still gaining on Internet Explorer,"Alternative Web browsers Mozilla and FireFox experienced another month of growth at the expense of Microsoft #39;s dominant Internet Explorer, according to an online study.","study: firefox still gaining on internet explorer || alternative web browsers mozilla and firefox experienced another month of growth at the expense of microsoft #39;s dominant internet explorer, according to an online study."
