document_id,category,dataset,scenario_code,scenario_name,component_signature,uses_yake,includes_content,yake_comparison_role,comparison_group,text,word_count,separator_count,split
KMP-06739,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,googlebook meluncur laptop baru google yang gabungkan android dan chromeos,10,0,validation
KMP-01940,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,sukuk tabungan dan sukuk ritel sama sama menguntungkan apa bedanya,10,0,train
KMP-00616,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,cash perkuat ekosistem digital meski pendapatan turun pada 2025,9,0,train
KMP-01566,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,man city vs crystal palace pep guardiola tak terpengaruh kemenangan arsenal,11,0,train
KMP-01959,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,rebalancing msci belasan saham indonesia terdepak ini rinciannya,8,0,train
KMP-06283,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,harapan damai as iran kian memudar harga minyak dunia melonjak,10,0,train
KMP-03496,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,lazio vs inter milan cristian chivu tak mau tertipu kemenangan di serie a,13,0,validation
KMP-03703,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,trump sesumbar tak butuh bantuan china akhiri perang iran,9,0,train
KMP-00090,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ipad air m4 resmi rilis di indonesia ini harganya,9,0,train
KMP-09755,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,rupiah kian melemah bos sompo indonesia waspadai lonjakan biaya klaim,10,0,train
KMP-01217,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,harga emas antam hari ini 13 mei turun rp 20 000 cek daftar lengkapnya,14,0,train
KMP-05601,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,strategi budgeting ala gen z kelola uang dengan kantong digital,10,0,train
KMP-04195,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,prudential syariah bayar klaim rp 2 2 triliun sepanjang 2025,10,0,test
KMP-06020,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ihsg hari ini dibuka melemah ke level 6 763 94,10,0,train
KMP-05093,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,msci depak belasan saham indonesia ihsg awal sesi anjlok ke kisaran 6 750,13,0,test
KMP-05656,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,20 juta orang tinggalkan facebook instagram dan whatsapp,8,0,test
KMP-06500,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,dunia soroti pertemuan trump xi 2 pemimpin kekuatan besar,9,0,test
KMP-05464,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,biayai 211 dapur mbg bsi telah salurkan hampir rp 200 miliar,11,0,train
KMP-09409,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,long weekend 14 17 mei 2026 ini daftar ka tambahan dari solo dan jogja,14,0,train
KMP-03190,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,rupiah dibuka menguat tipis ke level rp 17 515 per dollar as,12,0,test
KMP-03556,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,orang tua googling di chatgpt gen z lebih kompleks,9,0,train
KMP-05828,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,smartphone ai dari chatgpt makin dekati kenyataan ini bocorannya,9,0,train
KMP-06106,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,5 hp baru yang meluncur mei 2026,7,0,validation
KMP-09655,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,china dianggap mediator potensial untuk as dan iran bisa jadi kekuatan penting,12,0,train
KMP-05049,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,cemas dan pasrah pedagang kecil saat rupiah melemah,8,0,test
KMP-03148,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,10 hp mid range android terkencang april 2026 versi antutu,10,0,train
KMP-05148,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,zulhas telepon kepala bgn minta mbg pakai telur 2 kali seminggu,11,0,train
KMP-07481,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,iphone 16 512 gb naik rp 400 000 harga secondnya sekarang mulai rp 15 jutaan,15,0,train
KMP-01880,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,jangan sembarangan cas hp di fasilitas umum hati hati data bisa dicuri,12,0,train
KMP-04399,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hasrat lautaro martinez meraih trofi coppa italia 2025 2026,9,0,test
KMP-07862,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bansos bpnt mei 2026 rp 600 000 sudah cair ini cara cek penerima lewat hp,15,0,train
KMP-08824,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,didepak dari msci global standard saham saham prajogo pangestu dkk langsung anjlok,12,0,train
KMP-05814,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,siaga penuh inggris kirim jet tempur dan kapal perang ke selat hormuz,12,0,train
KMP-03753,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,gelombang phk tinggi ai jadi biang keroknya,7,0,train
KMP-09874,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,jadwal dan prediksi line up man city vs crystal palace di liga inggris,13,0,validation
KMP-02318,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,harga mahal barcelona juara liga spanyol harus bayar bonus dani olmo,11,0,train
KMP-05116,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,pengamat kekalahan dari jepang bukti timnas u17 indonesia masih punya banyak pr,12,0,test
KMP-09902,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bahlil jamin stok minyak dan gas elpiji di atas standar minimum nasional,12,0,train
KMP-08661,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,harga token listrik 13 17 mei 2026 beli rp 50 000 dan rp 100 000 dapat berapa kwh,18,0,train
KMP-02352,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,trump anggap menghentikan nuklir iran lebih penting warga as bukan prioritas,11,0,train
KMP-09999,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,jadwal dan prediksi line up alaves vs barcelona di liga spanyol,11,0,train
KMP-05688,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,wakil laliga di liga champions 2026 2027 lengkap real betis akhiri penantian 21 tahun,14,0,train
KMP-01253,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,rupiah melemah zulhas pemerintah akan turun tangan,7,0,train
KMP-07602,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,menoleh ke roma investasi masa depan diplomasi ri,8,0,train
KMP-08332,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,xiaomi redmi a7 pro vs poco c81 pro si kembar yang beda rupa,13,0,train
KMP-01640,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,naik gaji bersama inter miami lionel messi dibayar termahal di mls,11,0,train
KMP-03036,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,msci coret 18 saham ri dana asing rp 22 triliun berpotensi kabur dari bei,14,0,train
KMP-02826,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,dari dapur mbg ke kopdes pemerintah klaim ekonomi bergerak,9,0,test
KMP-05330,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,alasan pelatih interim timnas italia pilih utamakan pemain muda,9,0,train
KMP-04924,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,rupiah tembus level 17 500 pengusaha kas perusahaan makin tertekan,10,0,train
KMP-05397,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,petrokimia gresik siapkan 219 648 ton pupuk bersubsidi untuk musim tanam 2026,12,0,train
KMP-06152,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,msci coret 18 saham ri analis nilai ihsg dekati titik balik,11,0,train
KMP-08555,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,masih disanksi menlu as akali pakai nama china agar bisa ke beijing,12,0,train
KMP-00381,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,permendag pmse direvisi platform e commerce wajib transparan soal biaya,10,0,train
KMP-00485,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,pep guardiola saya tidak pernah percaya var,7,0,test
KMP-04347,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,msci depak 18 saham ri investor ritel disarankan tak panic selling justru kesempatan akumulasi bertahap,15,0,train
KMP-01124,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,israel mulai khawatir dengan trump takut ambil kesepakatan buruk dengan iran,11,0,train
KMP-06481,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,purbaya mulai upaya penyelamatan rupiah hari ini,7,0,test
KMP-05138,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bps dan kemenhaj mulai survei kepuasan haji 2026 libatkan 14 400 jemaah,12,0,validation
KMP-03426,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,selat hormuz lumpuh jalur darat gurun arab jadi napas baru ekonomi dunia,12,0,train
KMP-09453,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bi harga barang berpotensi naik dalam tiga hingga enam bulan ke depan,12,0,train
KMP-07402,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,pemerintah miliki skenario darurat hadapi krisis energi global,8,0,train
KMP-04880,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,jepang tambah kuota magang indonesia di tengah krisis penduduk,9,0,train
KMP-03798,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,rebalancing msci belajar pulih dari india hingga peluang investor ritel,10,0,train
KMP-07876,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,respons jurnalis spanyol usai diserang secara verbal oleh florentino perez,10,0,train
KMP-09201,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,pengumuman msci bikin pasar saham berguncang apa yang bisa dilakukan investor biar selamat,13,0,train
KMP-03649,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,uji coba etle odol dimulai sumsel jadi wilayah pelanggaran tertinggi,10,0,train
KMP-09052,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,angka yang tidak diceritakan purbaya,5,0,train
KMP-07384,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,krisis energi dunia 2026 cadangan minyak negara berkembang menipis,9,0,train
KMP-01181,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,biaya perisai langit as capai rp 21 000 triliun tapi masih rentan serangan,13,0,train
KMP-05544,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,putin puji peluncuran rudal nuklir terkuat di dunia bikin barat gentar,11,0,test
KMP-07910,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,rupiah tembus 17 500 kementerian esdm kaji dampaknya ke subsidi bbm,11,0,train
KMP-00298,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,elnusa angkut 7 juta kl energi pada kuartal i 2026,10,0,train
KMP-01507,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,perang iran picu inflasi as harga bensin dan tiket pesawat melonjak,11,0,test
KMP-04603,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,israel disebut senang jika as dan iran tak capai kesepakatan siap lanjut perang,13,0,train
KMP-00718,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,mendag seller dan platform e commerce harus setara,8,0,train
KMP-04893,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,gara gara kentut hewan pesawat ini mendarat darurat dan bikin repot kru,12,0,train
KMP-05606,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,msci depak sejumlah saham ri ojk ini short term pain reformasi pasar,12,0,test
KMP-09821,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,iker casillas tolak jose mourinho kembali latih real madrid,9,0,train
KMP-07182,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,pm inggris keir starmer didesak mundur partainya sendiri,8,0,train
KMP-02842,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,musnahkan 466 535 lembar uang palsu bi dilakukan dengan prosedur yang ketat,12,0,test
KMP-02705,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,android 17 bawa fitur baru tahan buka aplikasi 10 detik agar tak kecanduan medsos,14,0,train
KMP-01544,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,presiden brasil hapus pajak impor barang murah jelang pemilu,9,0,train
KMP-06198,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ihsg sesi i anjlok 1 81 persen ke level 6 734 54,12,0,train
KMP-03651,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,antisipasi perang iran berlanjut as siapkan operasi sledgehammer,8,0,train
KMP-09643,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hooliganisme inggris dan perlunya vaksin untuk sepak bola indonesia,9,0,train
KMP-05640,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,rebalancing msci jadi titik balik ojk janji perkuat kualitas saham di bei,12,0,train
KMP-04063,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,buronan skandal 1mdb yang seret hollywood kini minta pengampunan trump,10,0,train
KMP-06277,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,mandiri dwidayatour carnival 14 17 mei 2026 di pim 2 ada promo liburan hingga rp 14 juta,17,0,train
KMP-01295,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bela valverde dan tchouameni perez kecam pembocor informasi real madrid ke media,12,0,train
KMP-07956,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,9 hp baru yang rilis di indonesia april 2026 ada pilihan murah sampai flagship,14,0,train
KMP-08536,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,meski kinerja sido muncul turun 19 persen tolak angin tetap kuasai 72 persen pasar,14,0,train
KMP-05112,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,amran malaysia mau impor 500 000 ton beras ri,9,0,train
KMP-04828,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,trump marah usai media bongkar detail internal perang iran minta jaksa bertindak,12,0,train
KMP-04264,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,nyaris bangkrut karena tarif trump produsen mainan as bertahan berkat gencatan perang dengan dagang china,15,0,train
KMP-06104,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,apa jadinya kota tanpa mobil,5,0,train
KMP-03155,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,spbu shell kembali jual bbm pasokan dari pertamina,8,0,train
KMP-03510,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hp vivo y60 meluncur bawa baterai 6 500 mah dan layar 120 hz,13,0,train
KMP-08926,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ojk nilai koreksi ihsg usai msci masih wajar tak ada saham kena arb,13,0,train
KMP-09560,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,malut united gandeng benfica proyek ambisius bareng klub rui costa,10,0,validation
KMP-07133,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,google umumkan gemini intelligence mau ini itu tinggal suruh ai,10,0,train
KMP-00799,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,kata wesley sneijder soal isu kembalinya jose mourinho ke real madrid,11,0,validation
KMP-00339,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,kai uji lokomotif tarik 60 gerbong batu bara kapasitas angkut siap ditambah,12,0,train
KMP-05944,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,peredaran uang palsu turun bi rupiah makin sulit dipalsukan,9,0,train
KMP-01172,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,menguji ketangguhan perbankan syariah di tengah ketidakpastian global,8,0,train
KMP-06186,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,harga emas pegadaian hari ini 13 mei kompak turun cek daftar lengkapnya,12,0,train
KMP-06408,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,50 link twibbon kenaikan yesus kristus 2026 menarik buat dibagikan ke medsos,12,0,train
KMP-01873,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,saat iran dapat pemasukan dari jaringan gelap kilang minyak di china,11,0,train
KMP-04493,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ojk ungkap ada saham ri berpeluang masuk msci tertahan kebijakan freeze,11,0,validation
KMP-07168,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,dampak rupiah rp 17 500 kelas menengah bawah mulai terjepit harga pangan dan bbm,14,0,train
KMP-04107,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,klasemen rookie moto3 2026 veda ega pratama teratas usai gp le mans,12,0,train
KMP-05047,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,lazio vs inter mattia zaccagni rela korbankan jari demi juara coppa italia,12,0,train
KMP-05308,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,temuan intelijen as iran masih bisa akses 30 dari 33 lokasi rudal di hormuz,14,0,train
KMP-04500,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bromo jadi primadona wisata 2026 kunjungan via ota melonjak,9,0,validation
KMP-06013,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,honor x7d tawarkan storage 512 gb dan kamera 108 mp dijual rp 4 4 juta di indonesia,17,0,train
KMP-03581,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,13 pengprov dilantik pbsi rapatkan barisan usung reformasi pembinaan,9,0,train
KMP-03792,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,jerman kembangkan sistem prisai anti drone untuk antisipasi sabotase,9,0,test
KMP-07122,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,reksadana bangkit di april 2026 investor muda makin dominan,9,0,test
KMP-04270,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bi rilis daftar uang rupiah yang tak berlaku ada pecahan rp 1 000 hingga rp 5 000,17,0,validation
KMP-00329,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,10 trik android yang bisa bikin penggunaan hp lebih efisien,10,0,train
KMP-07967,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,rupiah ditutup menguat sore ini sentuh rp 17 475 per dollar as,12,0,train
KMP-09162,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,psm vs persib bojan hodak dilarang dampingi tim dua pemain absen,11,0,train
KMP-01605,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,wali kota di california jadi agen china terancam 10 tahun penjara,11,0,train
KMP-05877,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,android 17 bikin upload foto dan video instagram lebih jernih,10,0,train
KMP-06724,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ihsg tertekan usai msci depak 18 saham lo kheng hong malah borong gjtl,13,0,train
KMP-08044,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,sukses bersama como 1907 cesc fabregas tak tutup peluang latih real madrid,12,0,train
KMP-04712,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bi sebut rupiah tembus rp 17 500 dipicu tekanan global bukan domestik,12,0,train
KMP-02109,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,saham ri didepak msci ojk jepang korea dan china juga kena,11,0,test
KMP-08869,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,lion parcel dan astrapay dorong digitalisasi agen pendapatan mitra naik 10 persen,12,0,train
KMP-04516,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,mentan amran mbg jangan diganggu,5,0,train
KMP-03600,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,harga honor x6c rp 2 9 juta di indonesia punya baterai jumbo dan layar 120 hz,16,0,train
KMP-09803,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,demo besar di argentina 1 5 juta warga protes pemotongan dana pendidikan,12,0,validation
KMP-01070,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,pesawat usia 20 30 tahun ternyata belum tentu bahaya ini yang menentukan keselamatannya,13,0,train
KMP-06746,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,rupiah anjlok apindo tekanan bagi dunia usaha bukan lagi sementara,10,0,train
KMP-09378,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,besok libur apa cek tanggal merah mei dan jadwal long weekend,11,0,train
KMP-05062,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,gaji lionel messi di inter miami naik dua kali lipat lampaui son heung min,14,0,train
KMP-04222,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hasil drawing liga 4 piala presiden 64 tim berebut 6 tiket promosi,12,0,train
KMP-04150,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,industri pulp dan kertas ri target jadi pemain besar pasar karbon global,12,0,train
KMP-01143,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,whatsapp siapkan fitur sambutan grup tak perlu lagi mohon bimbingannya,10,0,train
KMP-02483,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,pelemahan rupiah tingkatkan biaya produksi industri manufaktur,7,0,train
KMP-01718,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,australia ikut amankan selat hormuz akan kirim pesawat pengitai canggih,10,0,validation
KMP-04507,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,purbaya fokus jaga bond market agar tekanan rupiah tak makin dalam,11,0,train
KMP-03680,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bung kus nilai timnas indonesia bisa lalui grup neraka piala asia 2027,12,0,train
KMP-03482,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,kapal pembawa wni tenggelam di malaysia 14 orang hilang,9,0,train
KMP-00576,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,harga hp terancam naik akibat kebijakan baru as,8,0,train
KMP-06768,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,iran dilaporkan sebar sms massal ke warga israel apa isinya,10,0,train
KMP-01772,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ihsg hari ini anjlok 1 98 persen ke level 6 723 hampir semua sektor memerah,15,0,test
KMP-06982,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,harga iphone 16 pro max turun rp 1 7 juta bekasnya mulai rp 17 jutaan,15,0,train
KMP-01955,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,kandas di thailand open ginting bicara kesulitan hadapi pemain top 20,11,0,train
KMP-03128,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,esdm tegaskan cng tak langsung gantikan lpg 3 kg,9,0,train
KMP-07464,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,oxford united rombak manajemen dusan bogdanovic jadi chairman rudi laksmana masuk direksi,12,0,train
KMP-02283,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,cukai rokok berpotensi tak naik industri minta moratorium 3 tahun,10,0,train
KMP-00075,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,indonesia tinjau ulang bebas visa asean usai penggerebekan markas judol di jakarta,12,0,train
KMP-07127,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ironi piala dunia 2026 di as warga justru tak sanggup beli tiket,12,0,train
KMP-04819,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,purbaya rupiah dekati rp 17 500 belum ganggu hitungan subsidi energi,11,0,train
KMP-04920,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,konsol game kian tak ramah kantong ps5 tembus dua digit switch 2 bersiap naik,14,0,train
KMP-04153,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,kisah luis enrique di roma berani cadangkan totti hingga dijuluki zichichi,11,0,test
KMP-07528,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bahlil dan purbaya tunda pajak ekspor tambang cari formula baru,10,0,train
KMP-01859,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ihsg tertekan usai rebalancing msci investor disarankan fokus ke fundamental,10,0,train
KMP-00373,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,demi memperkuat cengkraman iran perluas cakupan wilayah selat hormuz,9,0,train
KMP-01910,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,pesta juara ronaldo tertunda diwarnai blunder kiper dan ricuh suporter,10,0,train
KMP-08836,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bumn semen cari nafas baru dari pasar ekspor,8,0,train
KMP-06012,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,investor serbu aset safe haven emas melonjak 74 persen pada kuartal i 2026,13,0,test
KMP-07540,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,dilirik barcelona alessandro bastoni dapat nasihat dari marco materazzi,9,0,validation
KMP-02770,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,timnas u17 indonesia punya potensi tetapi terkendala konsistensi,8,0,validation
KMP-00882,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ojk tekankan jalur pidana jadi upaya terakhir dalam kasus kredit macet,11,0,train
KMP-02454,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ibrahimovic usulkan dua kandidat pengganti allegri di ac milan,9,0,train
